Log file open, 02/03/23 21:15:27
[2023.02.03-21.21.37:277][  6]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa to /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa (0.000951s)
[2023.02.03-21.21.37:277][  6]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.21.37:277][  6]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-21.21.37:278][  6]LogPlayLevel: PIE: World Init took: (0.000690s)
[2023.02.03-21.21.37:319][  6]LogUObjectHash: Compacting FUObjectHashTables data took   1.49ms
[2023.02.03-21.21.37:319][  6]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-21.21.37:319][  6]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-21.21.37:319][  6]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-21.21.37:320][  6]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-21.21.37:320][  6]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-21.21.37:320][  6]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-21.21.37:322][  6]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-21.21.37:352][  6]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-21.21.37:353][  6]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-21.21.37:353][  6]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-21.21.37:353][  6]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-21.21.37:353][  6]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.02.03-21.21.37:353][  6]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.02.03-21.21.37:355][  6]LogInit: FAudioDevice initialized.
[2023.02.03-21.21.37:355][  6]LogAudio: Display: Audio Device (ID: 7) registered with world 'Menu_Mapa'.
[2023.02.03-21.21.37:355][  6]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.02.03-21.21.37:355][  6]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.02.03-21.21.37:358][  6]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.21.37:358][  6]LogWorld: Bringing World /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa up for play (max tick rate 60) at 2023.02.03-22.21.37
[2023.02.03-21.21.37:358][  6]LogWorld: Bringing up level for play took: 0.000279
[2023.02.03-21.21.37:360][  6]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2023.02.03-21.21.37:361][  6]PIE: Server logged in
[2023.02.03-21.21.37:362][  6]PIE: Play in editor total start time 0,086 seconds.
[2023.02.03-21.21.38:307][ 56]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.21.38:307][ 56]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.21.38:308][ 56]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.21.38:308][ 56]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.21.38:313][ 56]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-21.21.38:320][ 56]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.21.38:368][ 56]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.21.38:368][ 56]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.03-21.21.38:370][ 56]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.03-21.21.38:376][ 56]LogUObjectHash: Compacting FUObjectHashTables data took   1.52ms
[2023.02.03-21.21.38:414][ 57]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.02.03-21.21.51:945][853]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-21.21.51:945][853]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-21.22.09:124][868]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-21.22.09:135][868]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-21.22.09:135][868]PIE: New page: PIE session: Menu_Mapa (3 lut 2023, 23:22:09)
[2023.02.03-21.22.09:135][868]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.22.09:136][868]LogPlayLevel: PIE: StaticDuplicateObject took: (0.000941s)
[2023.02.03-21.22.09:136][868]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa to /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa (0.000968s)
[2023.02.03-21.22.09:136][868]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.22.09:137][868]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-21.22.09:137][868]LogPlayLevel: PIE: World Init took: (0.000984s)
[2023.02.03-21.22.09:181][868]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.02.03-21.22.09:182][868]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-21.22.09:182][868]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-21.22.09:182][868]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-21.22.09:183][868]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-21.22.09:183][868]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-21.22.09:183][868]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-21.22.09:185][868]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-21.22.09:214][868]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-21.22.09:214][868]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-21.22.09:214][868]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-21.22.09:214][868]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-21.22.09:216][868]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.02.03-21.22.09:216][868]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.02.03-21.22.09:217][868]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.02.03-21.22.09:217][868]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.02.03-21.22.09:217][868]LogInit: FAudioDevice initialized.
[2023.02.03-21.22.09:217][868]LogAudio: Display: Audio Device (ID: 8) registered with world 'Menu_Mapa'.
[2023.02.03-21.22.09:220][868]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.22.09:220][868]LogWorld: Bringing World /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa up for play (max tick rate 60) at 2023.02.03-22.22.09
[2023.02.03-21.22.09:220][868]LogWorld: Bringing up level for play took: 0.000291
[2023.02.03-21.22.09:222][868]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2023.02.03-21.22.09:223][868]PIE: Server logged in
[2023.02.03-21.22.09:224][868]PIE: Play in editor total start time 0,089 seconds.
[2023.02.03-21.22.13:123][ 97]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.22.13:123][ 97]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.22.13:123][ 97]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.22.13:123][ 97]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.22.13:126][ 97]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-21.22.13:130][ 97]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.22.13:169][ 97]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.03-21.22.13:169][ 97]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.02.03-21.22.13:172][ 97]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.02.03-21.22.13:175][ 97]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.22.13:178][ 97]LogUObjectHash: Compacting FUObjectHashTables data took   1.52ms
[2023.02.03-21.22.13:189][ 98]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2023.02.03-21.22.21:889][575]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-21.22.21:894][575]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-21.22.21:894][575]PIE: New page: PIE session: Menu_Mapa (3 lut 2023, 23:22:21)
[2023.02.03-21.22.21:894][575]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.22.21:895][575]LogPlayLevel: PIE: StaticDuplicateObject took: (0.000915s)
[2023.02.03-21.22.21:895][575]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa to /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa (0.000942s)
[2023.02.03-21.22.21:895][575]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.22.21:896][575]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-21.22.21:896][575]LogPlayLevel: PIE: World Init took: (0.000726s)
[2023.02.03-21.22.21:937][575]LogUObjectHash: Compacting FUObjectHashTables data took   1.49ms
[2023.02.03-21.22.21:938][575]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-21.22.21:938][575]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-21.22.21:938][575]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-21.22.21:939][575]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-21.22.21:939][575]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-21.22.21:939][575]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-21.22.21:940][575]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-21.22.21:968][575]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-21.22.21:968][575]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-21.22.21:968][575]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-21.22.21:968][575]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-21.22.21:969][575]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2023.02.03-21.22.21:969][575]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=9
[2023.02.03-21.22.21:971][575]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2023.02.03-21.22.21:971][575]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2023.02.03-21.22.21:971][575]LogInit: FAudioDevice initialized.
[2023.02.03-21.22.21:971][575]LogAudio: Display: Audio Device (ID: 9) registered with world 'Menu_Mapa'.
[2023.02.03-21.22.21:973][575]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.22.21:974][575]LogWorld: Bringing World /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa up for play (max tick rate 60) at 2023.02.03-22.22.21
[2023.02.03-21.22.21:974][575]LogWorld: Bringing up level for play took: 0.000286
[2023.02.03-21.22.21:976][575]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.02.03-21.22.21:977][575]PIE: Server logged in
[2023.02.03-21.22.21:978][575]PIE: Play in editor total start time 0,084 seconds.
[2023.02.03-21.22.28:434][959]LogViewport: Scene viewport resized to 1179x514, mode Windowed.
[2023.02.03-21.22.28:468][961]LogViewport: Scene viewport resized to 1186x514, mode Windowed.
[2023.02.03-21.22.28:501][963]LogViewport: Scene viewport resized to 1196x514, mode Windowed.
[2023.02.03-21.22.28:534][965]LogViewport: Scene viewport resized to 1204x514, mode Windowed.
[2023.02.03-21.22.28:568][967]LogViewport: Scene viewport resized to 1211x514, mode Windowed.
[2023.02.03-21.22.28:601][969]LogViewport: Scene viewport resized to 1213x514, mode Windowed.
[2023.02.03-21.22.28:867][985]LogViewport: Scene viewport resized to 1210x514, mode Windowed.
[2023.02.03-21.22.28:900][987]LogViewport: Scene viewport resized to 1203x514, mode Windowed.
[2023.02.03-21.22.28:934][989]LogViewport: Scene viewport resized to 1190x514, mode Windowed.
[2023.02.03-21.22.28:968][991]LogViewport: Scene viewport resized to 1181x514, mode Windowed.
[2023.02.03-21.22.29:001][993]LogViewport: Scene viewport resized to 1177x514, mode Windowed.
[2023.02.03-21.22.29:068][997]LogViewport: Scene viewport resized to 1175x514, mode Windowed.
[2023.02.03-21.22.30:263][ 67]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.22.30:263][ 67]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.22.30:263][ 67]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.22.30:263][ 67]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.22.30:268][ 67]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-21.22.30:273][ 67]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.22.30:311][ 67]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.22.30:311][ 67]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.02.03-21.22.30:312][ 67]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.02.03-21.22.30:318][ 67]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2023.02.03-21.22.30:347][ 69]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.02.03-21.22.50:721][281]LogOutputDevice: Warning: 

Script Stack (0 frames) :

[2023.02.03-21.22.50:799][281]LogStats: FPlatformStackWalk::StackWalkAndDump -  0.055 s
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: === Handled ensure: ===
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: 
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: Ensure condition failed: ScopedTransaction != nullptr  [File:D:\build\++UE5\Sync\Engine\Source\Editor\UMGEditor\Private\Extensions\DesignerExtension.cpp] [Line: 67] 
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: 
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: Stack: 
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbc68936b4 UnrealEditor-UMGEditor.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbc68d636f UnrealEditor-UMGEditor.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbc6899be3 UnrealEditor-UMGEditor.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb374d83 UnrealEditor-SlateCore.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb7ba1eb UnrealEditor-Slate.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb79e7d3 UnrealEditor-Slate.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb80694a UnrealEditor-Slate.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb7f5223 UnrealEditor-Slate.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbfb7eaecc UnrealEditor-Slate.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc6a7419a2 UnrealEditor-ApplicationCore.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc6a7267d1 UnrealEditor-ApplicationCore.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc6a744391 UnrealEditor-ApplicationCore.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc6a71ff93 UnrealEditor-ApplicationCore.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc7e141cec USER32.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc7e14193e USER32.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffbb50f03b3 InkObj.dll!UnknownFunction []
[2023.02.03-21.22.50:799][281]LogOutputDevice: Error: [Callstack] 0x00007ffc6ec41922 atlthunk.dll!UnknownFunction []
